219;600627.5830
220;447920.7963
221;456361.1368
222;500483.0151
223;525558.4724
224;469479.1959
225;394311.8122
226;481427.6449
227;403162.6201
228;515760.0610
229;433745.9389
230;504886.8893
231;524839.2477
232;525135.7442
233;572664.9919
234;395746.3646
235;478347.7518
236;455677.9015
237;439775.6156
238;558852.7395
239;520415.7120
240;418019.1945
241;431453.9044
242;484430.2350
243;532353.3390
244;536142.9787
245;496926.8558
246;590826.3823
247;465773.6513
248;480229.3147
249;524621.7106
250;483275.5226
251;420620.4193
252;606165.2932
253;571876.5304
254;381626.0409
255;538259.2505
256;511498.0596
257;505819.9833
258;449820.3314
259;463421.3552
260;469377.1309
261;512525.6967
262;452868.4123
263;598626.6483
264;509351.9408
265;391046.6551
266;496334.3724
267;579697.1972
268;513801.2943
269;435785.8026
270;481208.5867
271;464699.2997
272;538057.8473
273;580742.2016
274;492669.5176
275;531314.4462
276;574073.7212
277;510238.4489
278;569969.0623
279;510820.7827
280;560066.2405
281;533657.9613
282;586607.4335
283;538829.2236
284;490162.1323
285;640158.9175
286;464491.7029
287;549898.6697
288;403680.2114
289;463153.2848
290;477941.2341
291;496899.8096
292;504810.0825
293;611273.6562
294;459377.4329
295;510561.9810
296;411970.3448
297;571069.6383
298;468992.4983
299;514103.3774
300;511353.4367
301;544913.1662
302;578618.7544
303;477295.6661
304;509193.9776
305;399389.6557
306;507702.3399
307;512595.7639
308;470400.3360
309;488380.8596
310;498654.6899
311;541457.3222
312;534595.8817
313;436209.8441
314;499232.5948
315;525709.9257
316;481215.0350
317;520198.4286
318;542845.1829
319;498000.6691
320;576000.2749
321;432240.9197
322;587767.9670
323;538324.0162
324;365238.0365
325;600900.8397
326;516204.4792
327;448721.7040
328;617022.6137
329;361278.5660
330;623458.6580
331;478876.1028
332;516604.1564
333;467950.1548
334;525060.4099
335;534507.3877
336;476268.0119
337;508227.0722
338;650733.7437
339;562284.2217
340;501682.3819
341;563561.8139
342;503643.5652
343;541420.4523
344;481667.9759
345;478427.1486
346;488856.4667
347;534271.6491
348;409356.4606
349;479138.1713
350;562628.0580
351;420829.4888
352;527956.8061
353;581414.7474
354;416650.3518
355;453644.5151
356;595933.7505
357;589919.2036
358;546457.1574
359;420376.7378
360;457932.5942
361;509750.9189
362;550050.0982
363;507201.7157
364;471625.8469
365;635235.9699
366;489216.5664
367;580897.6759
368;446083.3270
369;558814.5160
370;436900.8564
371;491472.6250
372;482783.7974
373;474029.1055
374;477656.3642
375;384199.7312
376;562695.7589
377;459853.5971
378;497596.0276
379;446080.2289
380;545410.7970
381;533291.3635
382;467255.9975
383;509589.8795
384;533515.5085
385;411564.2004
386;471009.3116
387;508004.7895
388;524485.8603
389;473196.0351
390;513607.5244
391;533934.7194
392;404675.9835
393;499930.3667
394;527734.3599
395;453362.9114
396;440013.6071
397;483119.2090
398;448316.5611
399;446467.9415
400;527168.8623
401;460054.9265
402;524108.9455
403;577274.7197
404;506215.0185
405;441874.8106
406;456776.8456
407;443025.7513
408;499710.3841
409;467531.0303
410;531709.8737
411;526960.6816
412;482206.1199
413;461951.6625
414;552056.0418
415;476488.9792
416;410481.5499
417;451757.2265
418;460826.1106
419;485673.5529
420;613174.7304
421;545653.1585
422;476070.7912
423;538258.2389
424;425130.0028
425;464847.0293
426;583207.4594
427;450170.7779
428;552981.0404
429;512129.5261
430;574316.8978
431;493227.6645
432;590142.2243
433;411500.7116
434;485114.7529
435;534985.7216
436;438129.1929
437;448270.0321
438;506513.7829
439;595637.6770
440;473288.0216
441;459642.9628
442;442222.9384
443;387274.1510
444;431639.3443
445;578806.7099
446;547796.4738
447;496877.5494
448;428682.3343
449;516046.2785
450;434876.0892
451;430429.5864
452;492107.6701
453;550787.0223
454;471921.6915
455;541356.1443
456;570227.3349
457;451797.5080
458;472651.7763
459;432789.5880
460;557433.9712
461;648323.6645
462;506980.3232
463;464045.4490
464;570075.5452
465;474322.3816
466;463764.5454
467;547753.9526
468;618923.0476
469;480743.5190
470;549334.9889
471;488945.1487
472;373166.6404
473;542143.0473
474;588828.0326
475;551683.7773
476;486506.9439
477;526938.2547
478;471270.7635
479;598086.7800
480;559826.8392
481;394622.8633
482;491125.3484
483;416463.2647
484;554409.5014
485;497509.5871
486;633440.8787
487;476296.7519
488;500504.5245
489;508370.8369
490;519625.4624
491;438757.3165
492;383364.9915
493;457121.6421
494;536952.5503
495;378955.8567
496;435632.6985
497;515173.5522
498;539904.4938
499;558044.3830
500;418295.4171
501;549538.2866
502;516133.7500
503;458021.5033
504;499702.2714
505;540560.1742
506;474641.5999
507;491129.7862
508;556826.9404
509;462285.1532
510;462924.1913
511;561766.8890
512;577820.6880
513;530982.7549
514;517034.7351
515;513167.6337
516;501458.5270
517;435977.2932
518;521974.3319
519;544307.6279
520;550895.2427
521;459703.9868
522;556113.6346
523;451545.4825
524;490984.6469
525;521161.4936
526;525780.9466
527;446801.6406
528;483879.7905
529;624262.5079
530;507180.4675
531;530794.7025
532;555310.5831
533;476447.6715
534;538434.5239
535;519392.9036
536;412741.3274
537;559506.3496
538;512978.5337
539;467548.1175
540;447475.2796
541;495252.8441
542;573700.3820
543;481168.7785
544;510017.4352
545;514529.9641
546;482732.5044
547;445864.4905
548;487641.6454
549;552092.4381
550;548102.3520
551;486423.5420
552;559475.7211
553;580080.5865
554;570008.3181
555;424443.7591
556;482162.6630
557;470273.5212
558;501651.4793
559;502196.5947
560;616655.2249
561;527242.5547
562;458186.7363
563;486112.1186
564;449303.7659
565;589873.2715
566;437458.3087
567;517008.2239
568;446248.7702
569;452335.9564
570;485928.0093
571;424855.5355
572;489918.3124
573;527681.0837
574;487923.7453
575;583840.6571
576;501226.9174
577;485627.0833
578;508485.6463
579;454779.0077
580;477613.9082
581;467007.1556
582;519568.7251
583;495737.2397
584;506528.9653
585;379090.8054
586;515650.8469
587;492044.0754
588;495146.6262
589;556557.5704
590;542897.6726
591;569066.2754
592;411488.5747
593;544033.1738
594;571344.2325
595;469494.7551
596;445182.1220
597;546591.9393
598;445380.4136
599;526899.7190
600;515679.9459
601;434022.1645
602;445861.1502
603;536124.8541
604;487766.0229
605;547545.8210
606;473466.8495
607;470356.0249
608;440093.2881
609;499806.3529
610;415759.7586
611;381772.6795
612;443955.1389
613;547391.9802
614;487841.5215
615;556394.7508
616;578950.1729
617;593114.6192
618;412216.5369
619;467203.3731
620;549236.4100
621;469681.6272
622;504818.9806
623;490504.6742
624;406518.9902
625;485428.7402
626;389988.1840
627;437961.0871
628;502604.7044
629;490675.0159
630;523196.6192
631;419392.3642
632;473752.5412
633;542706.8752
634;503346.7046
635;507046.1710
636;405975.8551
637;556633.2912
638;502548.0344
639;434524.8949
640;462262.3476
641;464040.3667
642;515476.8895
643;523592.2372
644;519162.1594
645;544890.5196
646;511913.5430
647;501525.9540
648;537922.9603
649;508386.2962
650;472384.4015
651;465571.6155
652;470966.1263
653;491703.6355
654;494089.7922
655;428571.1207
656;496279.8131
657;446966.1958
658;448883.0409
659;448940.2176
660;476000.3826
661;546623.8449
662;363239.4335
663;574251.8898
664;487020.7148
665;480804.7663
666;495329.2088
667;492837.5681
668;473286.7031
669;572879.0667
670;447489.4023
671;501771.3511
672;490689.6577
673;423399.0415
674;458234.1262
675;495169.1571
676;385742.8740
677;587518.8146
678;445387.2772
679;521139.4700
680;496107.4903
681;510740.3682
682;475949.3354
683;443586.3570
684;603552.8222
685;612414.9679
686;447081.4499
687;527596.4985
688;464007.4533
689;510827.8978
690;501401.4007
691;479642.4567
692;533654.0287
693;405592.1055
694;544026.9506
695;555286.5768
696;458714.8599
697;380595.0364
698;458388.3599
699;528993.3095
700;547896.1966
701;569252.4138
702;488209.8593
703;484325.5211
704;483284.9352
705;539483.0177
706;470461.7927
707;447811.7216
708;543493.8435
709;481960.1217
710;434813.2912
711;491095.8733
712;591122.2319
713;455961.1351
714;558882.3837
715;412635.5137
716;593545.3569
717;496478.6728
718;525673.2493
719;527189.7145
720;487909.7655
721;539624.7491
722;482173.3084
723;403215.7552
724;498171.8424
725;596115.0048
726;456652.4034
727;464449.9310
728;515720.8122
729;468067.1485
730;505660.0646
731;532147.1103
732;550866.3272
733;406710.3284
734;546804.6057
735;476533.1729
736;466998.2940
737;513581.9784
738;574733.4934
739;558679.4025
740;511500.0736
741;449854.7489
742;462402.6149
743;504829.3552
744;487253.7282
745;594391.6622
746;510994.5293
747;520264.5541
748;570294.9374
749;488097.8578
750;411275.9997
751;436491.9492
752;501036.2419
753;483098.5648
754;657745.6759
755;435999.0431
756;467252.7081
757;512582.1724
758;465738.8764
759;434659.5830
760;539674.2501
761;610666.0539
762;579907.7504
763;453100.9716
764;496839.9016
765;551703.4017
766;470160.7573
767;511077.5969
768;493176.3770
769;489055.9994
770;471291.8583
771;523504.3408
772;664243.0236
773;483478.1198
774;494372.3328
775;569435.7068
776;385341.2991
777;419256.6762
778;537095.2975
779;469243.5747
780;548772.5854
781;622702.0251
782;549305.1489
783;434090.7273
784;489712.5719
785;478253.8391
786;497558.0691
787;578227.4586
788;463037.1559
789;450850.9915
790;557330.0828
791;466938.0466
792;594785.0888
793;564921.7000
794;624490.7456
795;469874.1644
796;527661.5131
797;534242.9491
798;479853.3195
799;490040.5013
800;464487.9164
801;545047.7239
802;487959.4899
803;467496.9763
804;557317.8975
805;457155.4528
806;503610.1675
807;394461.0657
808;462915.2100
809;463416.8660
810;493817.4453
811;578637.2910
812;538676.5937
813;444945.7996
814;557975.5857
815;509537.0373
816;553171.0346
817;418875.2613
818;501233.7274
819;531083.0996
820;541661.4810
821;484988.7428
822;433592.8230
823;467403.0878
824;456698.7137
825;404806.5407
826;420761.2625
827;513682.6023
828;441385.0040
829;514333.6567
830;494189.8596
831;528370.2934
832;505552.7851
833;459177.8835
834;512892.2353
835;487377.2284
836;505497.2005
837;468689.3045
838;563915.8049
839;466860.4511
840;513643.9330
841;545862.2884
842;479344.0411
843;418410.6501
844;469087.0164
845;437822.3074
846;506245.9949
847;521072.6631
848;478838.1237
849;548085.9257
850;556307.6877
851;476977.0013
852;527810.3899
853;478749.6919
854;519308.8750
855;431464.3920
856;468944.4184
857;468906.6895
858;581815.1479
859;456052.3521
860;403844.4533
861;472253.0134
862;543273.9397
863;570886.8010
864;464870.8485
865;546431.8114
866;532366.2238
867;459556.3276
868;455952.9524
869;485328.5113
870;393530.2209
871;530046.1834
872;509809.0014
873;537300.3137
874;522976.0559
875;552200.1068
876;548360.2058
877;608377.7765
878;518054.0239
879;430082.6745
880;565885.8467
881;460297.0772
882;505324.9337
883;631334.4689
884;524857.5541
885;462392.6632
886;453616.9343
887;435522.0143
888;502564.5237
889;475114.2242
890;408769.8822
891;411000.2507
892;515574.3873
893;543659.8424
894;550168.2944
895;535664.7996
896;550787.3831
897;523176.9329
898;361151.2597
899;475161.0290
900;568441.6923
901;414575.6763
902;497246.7203
903;529100.2325
904;558534.9409
905;465478.0786
906;443230.3866
907;590830.2747
908;579470.1671
909;440084.9107
910;551260.9205
911;485414.6250
912;554081.1500
913;425104.1817
914;496323.0608
915;506545.4171
916;567796.4171
917;553919.9245
918;476537.0192
919;571006.0726
920;546046.9926
921;472779.1478
922;579100.7075
923;521623.2995
924;441623.6581
925;570200.6586
926;401719.0926
927;545174.7936
928;444764.7239
929;519828.3213
930;502356.7130
931;474377.4911
932;428006.4471
933;535439.7850
934;407066.8286
935;534884.8674
936;380415.5493
937;495231.8498
938;519865.9250
939;541476.2812
940;428271.3814
941;446761.3316
942;472905.1836
943;446761.9184
944;516601.5755
945;455247.6303
946;486529.4056
947;465805.9082
948;489110.7954
949;541454.8103
950;590335.8982
951;538649.4435
952;521876.4670
953;437848.7855
954;494987.6225
955;508828.2612
956;476500.1321
957;456780.3071
958;574216.3393
959;448032.0546
960;422501.8530
961;608146.3413
962;630902.9065
963;523149.6636
964;420055.7234
965;437892.5024
966;532794.6550
967;593993.3825
968;522135.8582
969;446779.3806
970;397681.3601
971;428993.0594
972;473920.0052
973;531337.8828
974;566395.4983
975;590547.7796
976;459968.6614
977;466201.9983
978;498510.0150
979;528505.1308
980;447933.7696
981;441378.9674
982;501639.1165
983;487469.9442
984;605759.4322
985;499023.1248
986;464381.7943
987;503774.8038
988;461495.7637
989;432544.0355
990;408372.3005
991;614890.0691
992;474560.8395
993;462108.2826
994;526928.2296
995;490905.3487
996;443522.9981
997;567478.5480
998;515719.2851
999;450387.2342
1000;330077.2836
